"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"DB_Reg_E111TIC01_OP";"2024-01-29 16:16:41";10;1;45320678255,8681
"DB_Reg_E111TIC01_SP";"2024-01-29 16:16:46";1,55;1;45320678314,3866
"DB_Reg_E111TIC01_PV";"2024-01-29 16:16:46";63,20188;1;45320678314,3866
"DB_Reg_E111TIC11_OP";"2024-01-29 16:16:46";0;1;45320678314,3981
"DB_Reg_E111TIC01_OP";"2024-01-29 16:16:46";10;1;45320678314,3981
"DB_Reg_E111TIC01_SP";"2024-01-29 16:16:51";1,55;1;45320678372,9167
"DB_Reg_E111TIC01_PV";"2024-01-29 16:16:51";63,20852;1;45320678372,9167
"DB_Reg_E111TIC11_OP";"2024-01-29 16:16:51";0;1;45320678372,9167
"DB_Reg_E111TIC01_OP";"2024-01-29 16:16:51";10;1;45320678372,9282
"DB_Reg_E111TIC01_SP";"2024-01-29 16:16:57";1,55;1;45320678432,4421
"DB_Reg_E111TIC01_PV";"2024-01-29 16:16:57";63,21746;1;45320678432,4421
"DB_Reg_E111TIC11_OP";"2024-01-29 16:16:57";0;1;45320678432,4537
"DB_Reg_E111TIC01_OP";"2024-01-29 16:16:57";10;1;45320678432,4537
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:02";1,55;1;45320678490,9722
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:02";63,22515;1;45320678490,9722
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:02";0;1;45320678490,9838
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:02";10;1;45320678490,9838
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:07";1,55;1;45320678549,5023
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:07";63,23225;1;45320678549,5023
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:07";0;1;45320678549,5139
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:07";10;1;45320678549,5139
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:12";1,55;1;45320678608,044
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:12";63,2394;1;45320678608,044
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:12";0;1;45320678608,0556
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:12";10;1;45320678608,0556
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:17";1,55;1;45320678666,5741
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:17";63,24159;1;45320678666,5741
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:17";0;1;45320678666,5856
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:17";10;1;45320678666,5856
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:22";1,55;1;45320678726,0301
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:22";63,24743;1;45320678726,0301
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:22";0;1;45320678726,0417
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:22";10;1;45320678726,0417
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:27";1,55;1;45320678784,5602
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:27";63,25489;1;45320678784,5602
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:27";0;1;45320678784,5718
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:27";10;1;45320678784,5718
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:32";1,55;1;45320678843,0903
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:32";63,25586;1;45320678843,0903
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:32";0;1;45320678843,1019
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:32";10;1;45320678843,1019
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:37";1,55;1;45320678901,6319
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:37";63,25901;1;45320678901,6319
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:37";0;1;45320678901,6435
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:37";10;1;45320678901,6435
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:42";1,55;1;45320678960,1736
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:42";63,25486;1;45320678960,1736
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:42";0;1;45320678960,1736
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:42";10;1;45320678960,1852
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:47";1,55;1;45320679018,7037
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:47";63,26076;1;45320679018,7037
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:47";0;1;45320679018,7153
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:47";10;1;45320679018,7153
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:52";1,55;1;45320679078,0208
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:52";63,25974;1;45320679078,0208
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:52";0;1;45320679078,0324
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:52";10;1;45320679078,0324
"DB_Reg_E111TIC01_SP";"2024-01-29 16:17:57";1,55;1;45320679136,5509
"DB_Reg_E111TIC01_PV";"2024-01-29 16:17:57";63,26407;1;45320679136,5509
"DB_Reg_E111TIC11_OP";"2024-01-29 16:17:57";0;1;45320679136,5625
"DB_Reg_E111TIC01_OP";"2024-01-29 16:17:57";10;1;45320679136,5625
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:02";1,55;1;45320679195,0926
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:02";63,2672;1;45320679195,0926
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:02";0;1;45320679195,1042
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:02";10;1;45320679195,1042
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:08";1,55;1;45320679253,6227
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:08";63,27191;1;45320679253,6227
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:08";0;1;45320679253,6343
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:08";10;1;45320679253,6343
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:13";1,55;1;45320679312,1528
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:13";63,27523;1;45320679312,1528
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:13";0;1;45320679312,1644
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:13";10;1;45320679312,1644
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:18";1,55;1;45320679370,6829
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:18";63,2774;1;45320679370,6829
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:18";0;1;45320679370,6944
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:18";10;1;45320679370,6944
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:23";1,55;1;45320679429,9884
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:23";63,28344;1;45320679429,9884
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:23";0;1;45320679430
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:23";10;1;45320679430
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:28";1,55;1;45320679488,5185
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:28";63,28541;1;45320679488,5185
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:28";0;1;45320679488,5301
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:28";10;1;45320679488,5301
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:33";1,55;1;45320679547,0486
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:33";63,28603;1;45320679547,0486
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:33";0;1;45320679547,0602
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:33";10;1;45320679547,0602
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:38";1,55;1;45320679605,6019
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:38";63,28661;1;45320679605,6134
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:38";0;1;45320679605,6134
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:38";10;1;45320679605,6134
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:43";1,55;1;45320679664,1319
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:43";63,28405;1;45320679664,1319
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:43";0;1;45320679664,1435
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:43";10;1;45320679664,1435
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:48";1,55;1;45320679722,662
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:48";63,28643;1;45320679722,662
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:48";0;1;45320679722,662
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:48";10;1;45320679722,6736
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:53";1,55;1;45320679782,2222
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:53";63,28502;1;45320679782,2338
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:53";0;1;45320679782,2338
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:53";10;1;45320679782,2338
"DB_Reg_E111TIC01_SP";"2024-01-29 16:18:58";1,55;1;45320679840,7523
"DB_Reg_E111TIC01_PV";"2024-01-29 16:18:58";63,28151;1;45320679840,7523
"DB_Reg_E111TIC11_OP";"2024-01-29 16:18:58";0;1;45320679840,7639
"DB_Reg_E111TIC01_OP";"2024-01-29 16:18:58";10;1;45320679840,7639
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:03";1,55;1;45320679899,294
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:03";63,27623;1;45320679899,294
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:03";0;1;45320679899,294
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:03";10;1;45320679899,3056
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:08";1,55;1;45320679957,8356
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:08";63,27794;1;45320679957,8356
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:08";0;1;45320679957,8472
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:08";10;1;45320679957,8472
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:13";1,55;1;45320680016,3773
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:13";63,27682;1;45320680016,3773
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:13";0;1;45320680016,3889
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:13";10;1;45320680016,3889
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:18";1,55;1;45320680074,9074
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:18";63,27022;1;45320680074,9074
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:18";0;1;45320680074,9074
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:18";10;1;45320680074,919
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:24";1,55;1;45320680134,0856
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:24";63,27112;1;45320680134,0856
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:24";0;1;45320680134,0972
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:24";10;1;45320680134,0972
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:29";1,55;1;45320680192,6157
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:29";63,26857;1;45320680192,6157
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:29";0;1;45320680192,6273
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:29";10;1;45320680192,6273
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:34";1,55;1;45320680251,1458
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:34";63,26895;1;45320680251,1458
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:34";0;1;45320680251,1458
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:34";10;1;45320680251,1574
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:39";1,55;1;45320680309,6759
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:39";63,26885;1;45320680309,6759
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:39";0;1;45320680309,6759
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:39";10;1;45320680309,6875
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:44";1,55;1;45320680368,206
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:44";63,26615;1;45320680368,206
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:44";0;1;45320680368,2176
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:44";10;1;45320680368,2176
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:49";1,55;1;45320680426,7477
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:49";63,26431;1;45320680426,7477
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:49";0;1;45320680426,7477
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:49";10;1;45320680426,7593
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:54";1,55;1;45320680485,9722
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:54";63,26801;1;45320680485,9722
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:54";0;1;45320680485,9722
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:54";10;1;45320680485,9838
"DB_Reg_E111TIC01_SP";"2024-01-29 16:19:59";1,55;1;45320680544,5023
"DB_Reg_E111TIC01_PV";"2024-01-29 16:19:59";63,27066;1;45320680544,5023
"DB_Reg_E111TIC11_OP";"2024-01-29 16:19:59";0;1;45320680544,5139
"DB_Reg_E111TIC01_OP";"2024-01-29 16:19:59";10;1;45320680544,5139
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:04";1,55;1;45320680603,0324
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:04";63,26885;1;45320680603,0324
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:04";0;1;45320680603,044
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:04";10;1;45320680603,044
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:09";1,55;1;45320680661,5625
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:09";63,27248;1;45320680661,5625
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:09";0;1;45320680661,5741
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:09";10;1;45320680661,5741
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:14";1,55;1;45320680719,7222
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:14";63,26733;1;45320680719,7222
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:14";0;1;45320680719,7338
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:14";10;1;45320680719,7338
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:19";1,55;1;45320680778,2639
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:19";63,26673;1;45320680778,2639
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:19";0;1;45320680778,2755
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:19";10;1;45320680778,2755
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:24";1,55;1;45320680837,7546
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:24";63,2653;1;45320680837,7546
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:24";0;1;45320680837,7662
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:24";10;1;45320680837,7662
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:29";1,55;1;45320680896,2847
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:29";63,26797;1;45320680896,2847
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:29";0;1;45320680896,2963
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:29";10;1;45320680896,2963
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:34";1,55;1;45320680954,8264
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:34";63,26617;1;45320680954,8264
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:34";0;1;45320680954,838
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:34";10;1;45320680954,838
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:40";1,55;1;45320681013,3565
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:40";63,26838;1;45320681013,3565
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:40";0;1;45320681013,3681
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:40";10;1;45320681013,3681
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:45";1,55;1;45320681071,8866
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:45";63,27051;1;45320681071,8866
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:45";0;1;45320681071,8981
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:45";10;1;45320681071,8981
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:50";1,55;1;45320681130,4167
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:50";63,2709;1;45320681130,4167
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:50";0;1;45320681130,4282
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:50";10;1;45320681130,4282
"DB_Reg_E111TIC01_SP";"2024-01-29 16:20:55";1,55;1;45320681189,5949
"DB_Reg_E111TIC01_PV";"2024-01-29 16:20:55";63,26768;1;45320681189,6065
"DB_Reg_E111TIC11_OP";"2024-01-29 16:20:55";0;1;45320681189,6065
"DB_Reg_E111TIC01_OP";"2024-01-29 16:20:55";10;1;45320681189,6065
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:00";1,55;1;45320681248,1366
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:00";63,27097;1;45320681248,1366
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:00";0;1;45320681248,1366
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:00";10;1;45320681248,1481
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:05";1,55;1;45320681306,6782
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:05";63,27274;1;45320681306,6782
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:05";0;1;45320681306,6898
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:05";10;1;45320681306,6898
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:10";1,55;1;45320681365,2083
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:10";63,27566;1;45320681365,2083
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:10";0;1;45320681365,2199
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:10";10;1;45320681365,2199
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:15";1,55;1;45320681423,7384
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:15";63,27712;1;45320681423,7384
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:15";0;1;45320681423,7384
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:15";10;1;45320681423,75
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:20";1,55;1;45320681482,2685
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:20";63,28103;1;45320681482,2685
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:20";0;1;45320681482,2801
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:20";10;1;45320681482,2801
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:25";1,55;1;45320681541,5625
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:25";63,28662;1;45320681541,5625
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:25";0;1;45320681541,5741
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:25";10;1;45320681541,5741
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:30";1,55;1;45320681600,0926
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:30";63,29147;1;45320681600,0926
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:30";0;1;45320681600,1042
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:30";10;1;45320681600,1042
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:35";1,55;1;45320681658,6343
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:35";63,28966;1;45320681658,6343
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:35";0;1;45320681658,6458
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:35";10;1;45320681658,6458
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:40";1,55;1;45320681717,1759
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:40";63,28914;1;45320681717,1759
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:40";0;1;45320681717,1875
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:40";10;1;45320681717,1875
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:45";1,55;1;45320681775,7176
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:45";63,28889;1;45320681775,7292
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:45";0;1;45320681775,7292
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:45";10;1;45320681775,7292
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:50";1,55;1;45320681834,2593
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:50";63,29107;1;45320681834,2593
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:50";0;1;45320681834,2708
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:50";10;1;45320681834,2708
"DB_Reg_E111TIC01_SP";"2024-01-29 16:21:56";1,55;1;45320681893,4954
"DB_Reg_E111TIC01_PV";"2024-01-29 16:21:56";63,29389;1;45320681893,4954
"DB_Reg_E111TIC11_OP";"2024-01-29 16:21:56";0;1;45320681893,4954
"DB_Reg_E111TIC01_OP";"2024-01-29 16:21:56";10;1;45320681893,5069
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:01";1,55;1;45320681952,0255
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:01";63,28996;1;45320681952,0255
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:01";0;1;45320681952,037
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:01";10;1;45320681952,037
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:06";1,55;1;45320682010,5556
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:06";63,29198;1;45320682010,5556
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:06";0;1;45320682010,5671
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:06";10;1;45320682010,5671
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:11";1,55;1;45320682069,0856
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:11";63,29305;1;45320682069,0856
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:11";0;1;45320682069,0856
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:11";10;1;45320682069,0972
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:16";1,55;1;45320682127,6157
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:16";63,29588;1;45320682127,6157
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:16";0;1;45320682127,6273
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:16";10;1;45320682127,6273
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:21";1,55;1;45320682186,1574
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:21";63,29866;1;45320682186,1574
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:21";0;1;45320682186,169
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:21";10;1;45320682186,169
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:26";1,55;1;45320682245,3472
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:26";63,30123;1;45320682245,3472
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:26";0;1;45320682245,3588
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:26";10;1;45320682245,3588
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:31";1,55;1;45320682303,8773
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:31";63,29912;1;45320682303,8773
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:31";0;1;45320682303,8889
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:31";10;1;45320682303,8889
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:36";1,55;1;45320682362,4074
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:36";63,3018;1;45320682362,4074
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:36";0;1;45320682362,419
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:36";10;1;45320682362,419
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:41";1,55;1;45320682420,9375
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:41";63,30659;1;45320682420,9375
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:41";0;1;45320682420,9375
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:41";10;1;45320682420,9491
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:46";1,55;1;45320682479,4676
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:46";63,30754;1;45320682479,4676
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:46";0;1;45320682479,4792
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:46";10;1;45320682479,4792
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:51";1,55;1;45320682537,9977
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:51";63,30617;1;45320682537,9977
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:51";0;1;45320682538,0093
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:51";10;1;45320682538,0093
"DB_Reg_E111TIC01_SP";"2024-01-29 16:22:56";1,55;1;45320682597,3264
"DB_Reg_E111TIC01_PV";"2024-01-29 16:22:56";63,30783;1;45320682597,3264
"DB_Reg_E111TIC11_OP";"2024-01-29 16:22:56";0;1;45320682597,338
"DB_Reg_E111TIC01_OP";"2024-01-29 16:22:56";10;1;45320682597,338
"DB_Reg_E111TIC01_SP";"2024-01-29 16:23:01";1,55;1;45320682655,8796
"DB_Reg_E111TIC01_PV";"2024-01-29 16:23:01";63,30584;1;45320682655,8796
"DB_Reg_E111TIC11_OP";"2024-01-29 16:23:01";0;1;45320682655,8796
"DB_Reg_E111TIC01_OP";"2024-01-29 16:23:01";10;1;45320682655,8912
"DB_Reg_E111TIC01_SP";"2024-01-29 16:23:07";1,55;1;45320682714,4097
"DB_Reg_E111TIC01_PV";"2024-01-29 16:23:07";63,30651;1;45320682714,4097
"DB_Reg_E111TIC11_OP";"2024-01-29 16:23:07";0;1;45320682714,4213
"DB_Reg_E111TIC01_OP";"2024-01-29 16:23:07";10;1;45320682714,4213
"DB_Reg_E111TIC01_SP";"2024-01-29 16:23:12";1,55;1;45320682772,9398
"DB_Reg_E111TIC01_PV";"2024-01-29 16:23:12";63,31306;1;45320682772,9398
"DB_Reg_E111TIC11_OP";"2024-01-29 16:23:12";0;1;45320682772,9514
"DB_Reg_E111TIC01_OP";"2024-01-29 16:23:12";10;1;45320682772,9514
